label,customerage,transactionduration,loginattempts,txn_hour,is_night,is_weekend,mcc,high_risk_mcc,medium_risk_mcc,new_device,new_ip,customer_tenure_days,short_tenure,unusual_mcc_for_customer,txn_velocity_5min_sim,high_frequency,freq_2plus,proxy,transactiontype_Credit,transactiontype_Debit,transactiontype_nan,channel_Branch,channel_Online,channel_nan,customeroccupation_Doctor,customeroccupation_Engineer,customeroccupation_Retired,customeroccupation_Student,customeroccupation_nan,mcc_risk_low,mcc_risk_medium,mcc_risk_nan,country_BR,country_CA,country_DE,country_FR,country_GB,country_IN,country_MX,country_PL,country_SG,country_UA,country_US,country_nan,PCA Component 1,PCA Component 2,PCA Component 3,PCA Component 4,PCA Component 5,PCA Component 6,PCA Component 7,PCA Component 8,PCA Component 9,PCA Component 10,PCA Component 11,PCA Component 12,PCA Component 13,PCA Component 14,PCA Component 15,PCA Component 16,PCA Component 17,PCA Component 18,PCA Component 19,PCA Component 20,PCA Component 21,Clusters,Time
-0.6418223690560179,-1.0748379071379235,0.34420227223401473,-0.1946439556406367,1.9165986392604715,0.0,0.0,-1.586821254147599,-0.7999365993473982,-0.5829056574822995,0.06434894520877882,-15.540270267920128,2.5205442678874133,-0.1592795619605671,1.4436968973158968,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,-0.5495574790854824,0.5495574790854822,0.0,-0.6869695498107783,1.3147438290960747,0.0,-0.5757630489516387,-0.580524727585657,-0.5805247275856545,1.7464548044921098,0.0,1.344442384639442,-0.5829056574822995,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,-1.9534195801225942,-0.5465979882518623,1.519017236453999,-3.1100350485707158,-0.40040697778086176,0.03886822103194314,-2.0058118506451126,-2.0810438600125445,-0.7321364503046527,0.3944850691387105,2.7148133904911345,1.763324217486764,2.6665509469950788,-8.588112625533421,6.776883087585365,1.0101512620280377,1.8146251920074143,3.477330402189315,-3.290987406445142,6.124011320867775,-4.1179791015963705,1,1
-0.6418223690560179,-0.7360127049282468,-1.2462779834651276,-0.1946439556406367,0.5271014062897662,0.0,0.0,-0.0736443399836027,-0.7999365993473982,1.715543479744654,0.06434894520877882,0.06434894520877876,0.17194840317617763,-0.1592795619605671,-0.6926661696504188,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,1.8196458751941524,-1.8196458751941527,0.0,1.4556685959012956,-0.7606044446601375,0.0,1.736825594870678,-0.580524727585657,-0.5805247275856545,-0.5725885361750312,0.0,-0.7438027924626537,1.715543479744654,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,-1.9186286153306216,1.3588935233803363,-1.280402418832357,0.14815971061075056,2.6016145565017372,-0.769102624173351,0.8478245623432058,1.710941094783107,-1.357899607739831,0.3295752582704998,1.0324464579542523,-0.38374478255514005,-0.6654022707237183,-0.18616325685344925,-0.25968696052822676,0.19493953672922665,0.028687057023369048,0.03933063120402063,0.36996818519940605,-0.06893331699858472,-0.1741691736754134,0,2
1.5580634895458807,0.39340463577067536,-0.6498478875779493,-0.1946439556406367,1.9165986392604715,0.0,0.0,0.10278406024896687,1.2500990713711655,-0.5829056574822995,0.06434894520877882,0.06434894520877876,-0.8334835455183842,-0.1592795619605671,1.4436968973158968,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,1.8196458751941524,-1.8196458751941527,0.0,1.4556685959012956,-0.7606044446601375,0.0,-0.5757630489516387,-0.580524727585657,1.7225795086437314,-0.5725885361750312,0.0,-0.7438027924626537,-0.5829056574822995,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,9.797958971132545,-0.10206207261596334,-0.13154720451706947,-2.648873142606063,0.0,1.7891636215321816,-2.3248609857216476,-0.6948930145724611,2.152072360865658,1.2822404813674093,-3.424315007327592,1.9002028180169783,-0.7278496631265999,-2.112206841210301,-1.3270207440797261,0.06982995019595734,1.754088135719297,2.8721901441976234,-2.8916632037903343,-3.6672503995564667,5.728580460678254,-2.3590835369298526,-1.5833724050798978,-0.28227809448670077,-0.9426202201998645,0.07618036249958145,1,3
-0.6418223690560179,1.4663511094346513,-0.8202564864028574,-0.1946439556406367,-0.8623958266809391,0.0,0.0,-0.0736443399836027,-0.7999365993473982,1.715543479744654,0.06434894520877882,0.06434894520877876,-1.1867434193840412,-0.1592795619605671,-0.6926661696504188,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,-0.5495574790854824,0.5495574790854822,0.0,-0.6869695498107783,1.3147438290960747,0.0,-0.5757630489516387,-0.580524727585657,1.7225795086437314,-0.5725885361750312,0.0,-0.7438027924626537,1.715543479744654,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,-1.227221419600996,1.3859290572321439,-1.7773810597770214,2.1364640569370446,0.49614016176110215,0.6136223562287161,-1.5449766654508752,-0.450891635634155,0.18442682553182216,0.4599005975612558,-1.8485268249886015,-0.41451672032416026,0.06287099930476478,0.3183291798917768,0.45745099227669306,-0.2582291355663555,-0.30473564611045445,-0.009513869815601553,-0.10544275334687934,-0.015951029687545335,-0.08540092860977083,0,4
-0.6418223690560179,-1.2442505082427617,-0.6640486041466916,-0.1946439556406367,0.5271014062897662,0.0,0.0,-0.0736443399836027,-0.7999365993473982,1.715543479744654,0.06434894520877882,0.06434894520877876,-0.9926445875897242,-0.1592795619605671,1.4436968973158968,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,-0.5495574790854824,0.5495574790854822,0.0,-0.6869695498107783,1.3147438290960747,0.0,-0.5757630489516387,-0.580524727585657,-0.5805247275856545,1.7464548044921098,0.0,-0.7438027924626537,1.715543479744654,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,-1.638086256896157,1.4428005735014935,-2.1877480997975476,-1.6906696054946413,-0.3884866570644221,-0.6171193144486814,-0.9313539241825279,-1.2297108070659881,-0.048604348517468414,0.8195491084777317,-0.06361835743369797,-0.3290970054338493,-0.231953792617142,-0.2276950117572763,0.6333545583848544,0.05616691410473779,-0.18412744188539087,-0.12804958537703953,0.0016598898727867362,-0.2871150018493029,0.3003513770920412,0,5
-0.6418223690560179,-0.9618961730680312,0.35840298880275706,-0.1946439556406367,1.9165986392604715,0.0,0.0,-0.46664093521064925,-0.7999365993473982,-0.5829056574822995,0.06434894520877882,0.06434894520877876,0.5679100200365842,-0.1592795619605671,-0.6926661696504188,1.615332445838173,2.530727198390186,1.7368255948706872,-0.3119055431910504,1.8196458751941524,-1.8196458751941527,0.0,-0.6869695498107783,-0.7606044446601375,0.0,-0.5757630489516387,-0.580524727585657,-0.5805247275856545,1.7464548044921098,0.0,1.344442384639442,-0.5829056574822995,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,9.337120443788868,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,-2.648873142606063,0.0,1.751256890517445,1.6990921471581177,3.7712293998227966,-1.4782802029281326,0.8470209174327948,-4.301276468611944,1.1537280919637896,0.6237917251970528,-2.0620565715193004,-0.42317539040903296,-1.3305767762674239,1.7575696929049949,-4.048078692446576,-0.8976920594892277,1.8591545816381452,0.6154196255584922,-1.641086312653655,-4.236463728951466,-1.3693242064928794,3.3958602754695284,0.9330915138659399,1,6
-0.6418223690560179,1.183996774259921,-0.6640486041466916,-0.1946439556406367,-0.8623958266809391,0.0,0.0,1.3891244598282309,1.2500990713711655,-0.5829056574822995,0.06434894520877882,0.06434894520877876,0.416512931237017,-0.1592795619605671,-0.6926661696504188,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,-0.5495574790854824,0.5495574790854822,0.0,1.4556685959012956,-0.7606044446601375,0.0,-0.5757630489516387,-0.580524727585657,1.7225795086437314,-0.5725885361750312,0.0,-0.7438027924626537,-0.5829056574822995,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,0.2827752829875815,-1.349616457869014,-1.0013190287351834,1.7529530431300817,-0.16656357068478914,1.671098174089339,1.2475075472852182,0.1234741651748297,-0.8445541433457067,-1.069959718944914,-1.3965751306120722,-0.3001636714337971,-0.24266614223975197,0.13779553031754233,-0.21304465333018546,-0.4308023101496954,-0.049214922258884033,0.22459610717935483,-0.1687554764717682,0.4366964485645946,-0.6507532564379824,1,7
-0.6418223690560179,-0.9054253060330851,-0.7350521869904033,-0.1946439556406367,0.5271014062897662,0.0,0.0,-0.07177737278537445,-0.7999365993473982,1.715543479744654,0.06434894520877882,0.06434894520877876,-0.5384533211910225,-0.1592795619605671,1.4436968973158968,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,1.8196458751941524,-1.8196458751941527,0.0,-0.6869695498107783,1.3147438290960747,0.0,1.736825594870678,-0.580524727585657,-0.5805247275856545,-0.5725885361750312,0.0,-0.7438027924626537,1.715543479744654,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,-1.2466141081433042,1.2630524579965416,-1.4450415284999683,-0.4429473678375845,2.879238019675297,-0.9556015235860311,-1.2667466983886428,0.7650320038651093,-0.37697517109195894,1.1951246869598762,1.3977071361408946,-0.14763833528050943,-0.062417345900075236,-0.4003946396499456,0.3267596981759897,0.01858909254751098,-0.053151340957927846,0.022597523329962167,0.2830132493066691,-0.3186766911998401,0.2521497395530044,0,8
-0.6418223690560179,1.183996774259921,-0.4084357059093294,1.604619306760442,0.5271014062897662,0.0,0.0,-0.07177737278537445,-0.7999365993473982,1.715543479744654,0.06434894520877882,0.06434894520877876,0.7309530387438105,-0.1592795619605671,-0.6926661696504188,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,-0.5495574790854824,0.5495574790854822,0.0,-0.6869695498107783,-0.7606044446601375,0.0,1.736825594870678,-0.580524727585657,-0.5805247275856545,-0.5725885361750312,0.0,-0.7438027924626537,1.715543479744654,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,-1.8532889422561465,1.414222370913937,-1.7294749423949414,1.0037379578664842,-0.11493509006351287,0.49272170837030566,-1.0534474520081665,1.8470255491084293,-0.7159309565553591,0.04727198457475664,0.6160921634052822,1.252627480895038,-0.3590353629403292,0.32087452972904923,0.3140229932668684,-0.26524068000400663,-0.3075802813158084,-0.12390393800482621,0.1005189556983078,-0.15912447594980175,0.19268379583982115,0,9
-0.6418223690560179,1.9181180457142202,0.01758579115294084,-0.1946439556406367,1.9165986392604715,0.0,0.0,-0.46664093521064925,-0.7999365993473982,-0.5829056574822995,0.06434894520877882,0.06434894520877876,-0.6976143632623624,-0.1592795619605671,1.4436968973158968,-0.49478598535402185,-0.3951433408690278,-0.5757630489516418,-0.3119055431910504,-0.5495574790854824,0.5495574790854822,0.0,1.4556685959012956,-0.7606044446601375,0.0,-0.5757630489516387,-0.580524727585657,1.7225795086437314,-0.5725885361750312,0.0,1.344442384639442,-0.5829056574822995,0.0,-0.15584358443282167,-0.10953498713363075,-0.12318807121465321,-0.08213548365440168,-0.10709940029372006,-0.08827348295047566,-0.10460974898696819,-0.10206207261596399,-0.10206207261596334,-0.13154720451706947,0.377519022680016,0.0,-1.2419619768558359,-1.1591762248496433,0.9311916432321089,2.5637778858547793,-0.8811861600440082,1.2213307764135954,0.41892004122483234,-1.4604697965062023,-0.8836710209965353,-0.2318946831444645,0.9042750875550346,0.2854676910217199,-0.35127492288686846,-0.7068707125732964,0.3360249705023602,0.5812780742491619,0.08718473270245641,-0.14703969752872234,-0.2245934408591002,0.006913990454878895,0.9295077065640982,1,10
